,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1104,1984-07-27,1530.7915169162386,-14813.442642194203,13859.251826830883,1530.7915169162386,1530.7915169162386,-1507.3144247459572,-1507.3144247459572,-1507.3144247459572,24.625017277188917,24.625017277188917,24.625017277188917,-1531.9394420231463,-1531.9394420231463,-1531.9394420231463,0.0,0.0,0.0,23.477092170281367
1105,1984-07-30,1535.1497000743504,-14677.353250451235,15738.235478391673,1535.1497000743504,1535.1497000743504,-1549.3379433011198,-1549.3379433011198,-1549.3379433011198,-134.37417116317005,-134.37417116317005,-134.37417116317005,-1414.9637721379497,-1414.9637721379497,-1414.9637721379497,0.0,0.0,0.0,-14.188243226769373
1106,1984-07-31,1536.602427793721,-13416.540925225709,14856.815825775988,1536.602427793721,1536.602427793721,-1425.5552552624983,-1425.5552552624983,-1425.5552552624983,-47.74431467324417,-47.74431467324417,-47.74431467324417,-1377.8109405892542,-1377.8109405892542,-1377.8109405892542,0.0,0.0,0.0,111.04717253122271
1107,1984-08-01,1538.0551555130921,-12521.48678222673,14558.062238486216,1538.0551555130921,1538.0551555130921,-1395.2996721531463,-1395.2996721531463,-1395.2996721531463,-53.787803527752374,-53.787803527752374,-53.787803527752374,-1341.5118686253938,-1341.5118686253938,-1341.5118686253938,0.0,0.0,0.0,142.75548335994586
1108,1984-08-02,1539.5078832324627,-14391.446076638138,14049.979112759984,1539.5078832324627,1539.5078832324627,-1371.0815130364563,-1371.0815130364563,-1371.0815130364563,-65.05893416181564,-65.05893416181564,-65.05893416181564,-1306.0225788746404,-1306.0225788746404,-1306.0225788746404,0.0,0.0,0.0,168.42637019600647
1109,1984-08-03,1540.9606109518334,-14373.629553657247,14216.51096912311,1540.9606109518334,1540.9606109518334,-1246.681457861562,-1246.681457861562,-1246.681457861562,24.62501727713421,24.62501727713421,24.62501727713421,-1271.3064751386962,-1271.3064751386962,-1271.3064751386962,0.0,0.0,0.0,294.2791530902714
1110,1984-08-06,1545.3187941099452,-14407.110442914716,13926.48518630385,1545.3187941099452,1545.3187941099452,-1306.0384553398212,-1306.0384553398212,-1306.0384553398212,-134.3741711632515,-134.3741711632515,-134.3741711632515,-1171.6642841765695,-1171.6642841765695,-1171.6642841765695,0.0,0.0,0.0,239.280338770124
1111,1984-08-07,1546.7715218293163,-13970.703733678603,14697.662068534277,1546.7715218293163,1546.7715218293163,-1187.75901824441,-1187.75901824441,-1187.75901824441,-47.744314673178664,-47.744314673178664,-47.744314673178664,-1140.0147035712314,-1140.0147035712314,-1140.0147035712314,0.0,0.0,0.0,359.0125035849062
1112,1984-08-08,1548.2242495486869,-13429.935896380523,14847.068734771836,1548.2242495486869,1548.2242495486869,-1163.0278370869391,-1163.0278370869391,-1163.0278370869391,-53.78780352775635,-53.78780352775635,-53.78780352775635,-1109.2400335591828,-1109.2400335591828,-1109.2400335591828,0.0,0.0,0.0,385.19641246174774
1113,1984-08-09,1549.676977268058,-13938.641668890148,14579.299661864794,1549.6769772680582,1549.6769772680582,-1144.492426126539,-1144.492426126539,-1144.492426126539,-65.05893416182239,-65.05893416182239,-65.05893416182239,-1079.4334919647163,-1079.4334919647163,-1079.4334919647163,0.0,0.0,0.0,405.184551141519
1114,1984-08-10,1551.129704987428,-12783.438517522734,14700.361321067105,1551.129704987428,1551.129704987428,-1026.0861560816172,-1026.0861560816172,-1026.0861560816172,24.625017277079497,24.625017277079497,24.625017277079497,-1050.7111733586967,-1050.7111733586967,-1050.7111733586967,0.0,0.0,0.0,525.0435489058109
1115,1984-08-13,1555.4878881455404,-12665.889885369761,15511.682139502323,1555.4878881455404,1555.4878881455404,-1106.848828369565,-1106.848828369565,-1106.848828369565,-134.37417116321257,-134.37417116321257,-134.37417116321257,-972.4746572063524,-972.4746572063524,-972.4746572063524,0.0,0.0,0.0,448.6390597759755
1116,1984-08-14,1556.940615864911,-14980.54854601173,14142.464083953682,1556.940615864911,1556.940615864911,-997.3103135071643,-997.3103135071643,-997.3103135071643,-47.74431467324125,-47.74431467324125,-47.74431467324125,-949.565998833923,-949.565998833923,-949.565998833923,0.0,0.0,0.0,559.6303023577467
1117,1984-08-15,1558.3933435842816,-12967.270615373294,14301.552338187008,1558.3933435842814,1558.3933435842814,-982.2974338677485,-982.2974338677485,-982.2974338677485,-53.787803527768176,-53.787803527768176,-53.787803527768176,-928.5096303399804,-928.5096303399804,-928.5096303399804,0.0,0.0,0.0,576.0959097165331
1118,1984-08-16,1559.8460713036527,-12687.838615477815,15473.763063269485,1559.8460713036527,1559.8460713036527,-974.5125152499669,-974.5125152499669,-974.5125152499669,-65.0589341617908,-65.0589341617908,-65.0589341617908,-909.453581088176,-909.453581088176,-909.453581088176,0.0,0.0,0.0,585.3335560536858
1119,1984-08-17,1561.2987990230233,-15457.44886712242,14304.575364095625,1561.2987990230233,1561.2987990230233,-867.9026263692119,-867.9026263692119,-867.9026263692119,24.62501727719982,24.62501727719982,24.62501727719982,-892.5276436464119,-892.5276436464119,-892.5276436464119,0.0,0.0,0.0,693.3961726538114
1120,1984-08-20,1565.6569821811356,-13770.89660758387,15014.939959442145,1565.6569821811356,1565.6569821811356,-989.787503663547,-989.787503663547,-989.787503663547,-134.3741711633034,-134.3741711633034,-134.3741711633034,-855.4133325002435,-855.4133325002435,-855.4133325002435,0.0,0.0,0.0,575.8694785175886
1121,1984-08-21,1567.1097099005058,-13726.26258707744,13966.66359811507,1567.1097099005058,1567.1097099005058,-895.455695765026,-895.455695765026,-895.455695765026,-47.74431467334549,-47.74431467334549,-47.74431467334549,-847.7113810916806,-847.7113810916806,-847.7113810916806,0.0,0.0,0.0,671.6540141354798
1122,1984-08-22,1568.5624376198768,-14307.499447123506,15236.89302570165,1568.5624376198768,1568.5624376198768,-896.0838831428159,-896.0838831428159,-896.0838831428159,-53.78780352770365,-53.78780352770365,-53.78780352770365,-842.2960796151124,-842.2960796151124,-842.2960796151124,0.0,0.0,0.0,672.4785544770609
1123,1984-08-23,1570.0151653392475,-12428.235324229345,15472.607442230816,1570.0151653392475,1570.0151653392475,-904.1280090909906,-904.1280090909906,-904.1280090909906,-65.05893416187779,-65.05893416187779,-65.05893416187779,-839.0690749291128,-839.0690749291128,-839.0690749291128,0.0,0.0,0.0,665.8871562482568
1124,1984-08-24,1571.467893058618,-11787.619876563676,14986.130206137197,1571.467893058618,1571.467893058618,-813.2592025351425,-813.2592025351425,-813.2592025351425,24.625017277145094,24.625017277145094,24.625017277145094,-837.8842198122876,-837.8842198122876,-837.8842198122876,0.0,0.0,0.0,758.2086905234755
1125,1984-08-27,1575.8260762167304,-12676.460664372631,15699.730677058265,1575.8260762167304,1575.8260762167304,-978.8103084948484,-978.8103084948484,-978.8103084948484,-134.37417116327384,-134.37417116327384,-134.37417116327384,-844.4361373315746,-844.4361373315746,-844.4361373315746,0.0,0.0,0.0,597.015767721882
1126,1984-08-28,1577.278803936101,-14048.494725526885,14535.382334679889,1577.278803936101,1577.278803936101,-896.814628015034,-896.814628015034,-896.814628015034,-47.74431467327996,-47.74431467327996,-47.74431467327996,-849.070313341754,-849.070313341754,-849.070313341754,0.0,0.0,0.0,680.464175921067
1127,1984-08-29,1578.7315316554716,-13154.130689382859,14147.601975150292,1578.7315316554716,1578.7315316554716,-908.1759439755616,-908.1759439755616,-908.1759439755616,-53.787803527776134,-53.787803527776134,-53.787803527776134,-854.3881404477855,-854.3881404477855,-854.3881404477855,0.0,0.0,0.0,670.55558767991
1128,1984-08-30,1580.1842593748422,-13903.678001695329,14960.059138048724,1580.1842593748422,1580.1842593748422,-925.0897221656319,-925.0897221656319,-925.0897221656319,-65.05893416186535,-65.05893416186535,-65.05893416186535,-860.0307880037665,-860.0307880037665,-860.0307880037665,0.0,0.0,0.0,655.0945372092103
1129,1984-08-31,1581.6369870942133,-13183.612435812604,15336.392235583273,1581.6369870942133,1581.6369870942133,-841.0039884378075,-841.0039884378075,-841.0039884378075,24.6250172773415,24.6250172773415,24.6250172773415,-865.629005715149,-865.629005715149,-865.629005715149,0.0,0.0,0.0,740.6329986564058
1130,1984-09-04,1587.4478979716962,-13967.461452385636,15313.920987367752,1587.4478979716964,1587.4478979716964,-928.1291208967576,-928.1291208967576,-928.1291208967576,-47.744314673299336,-47.744314673299336,-47.744314673299336,-880.3848062234581,-880.3848062234581,-880.3848062234581,0.0,0.0,0.0,659.3187770749386
1131,1984-09-05,1588.9006256910666,-14168.77180816927,14740.53240629271,1588.9006256910666,1588.9006256910666,-934.3452065930932,-934.3452065930932,-934.3452065930932,-53.78780352778797,-53.78780352778797,-53.78780352778797,-880.5574030653052,-880.5574030653052,-880.5574030653052,0.0,0.0,0.0,654.5554190979734
1132,1984-09-06,1590.3533534104374,-13477.357981417586,13720.101917557005,1590.3533534104374,1590.3533534104374,-943.8711276756605,-943.8711276756605,-943.8711276756605,-65.05893416185293,-65.05893416185293,-65.05893416185293,-878.8121935138078,-878.8121935138078,-878.8121935138078,0.0,0.0,0.0,646.4822257347769
1133,1984-09-07,1591.806081129808,-13908.307912725119,13798.404225984901,1591.8060811298083,1591.8060811298083,-850.3590248908125,-850.3590248908125,-850.3590248908125,24.625017277035674,24.625017277035674,24.625017277035674,-874.9840421678481,-874.9840421678481,-874.9840421678481,0.0,0.0,0.0,741.4470562389955
1134,1984-09-10,1596.16426428792,-13050.721832371742,15097.662874628073,1596.16426428792,1596.16426428792,-984.7017628352263,-984.7017628352263,-984.7017628352263,-134.3741711633164,-134.3741711633164,-134.3741711633164,-850.3275916719098,-850.3275916719098,-850.3275916719098,0.0,0.0,0.0,611.4625014526938
1135,1984-09-11,1597.616992007291,-13600.86468081345,15166.795201575704,1597.616992007291,1597.616992007291,-885.5903602902895,-885.5903602902895,-885.5903602902895,-47.744314673233816,-47.744314673233816,-47.744314673233816,-837.8460456170556,-837.8460456170556,-837.8460456170556,0.0,0.0,0.0,712.0266317170015
1136,1984-09-12,1599.0697197266618,-12518.881523138458,15396.228036470678,1599.0697197266618,1599.0697197266618,-877.2661846402618,-877.2661846402618,-877.2661846402618,-53.78780352778408,-53.78780352778408,-53.78780352778408,-823.4783811124777,-823.4783811124777,-823.4783811124777,0.0,0.0,0.0,721.8035350864
1137,1984-09-13,1600.5224474460324,-13516.462260220937,15329.553586909427,1600.5224474460324,1600.5224474460324,-872.5369005187506,-872.5369005187506,-872.5369005187506,-65.05893416185968,-65.05893416185968,-65.05893416185968,-807.4779663568909,-807.4779663568909,-807.4779663568909,0.0,0.0,0.0,727.9855469272818
1138,1984-09-14,1601.975175165403,-13765.140701119457,14964.318220974985,1601.975175165403,1601.975175165403,-765.5385402370946,-765.5385402370946,-765.5385402370946,24.625017276980977,24.625017276980977,24.625017276980977,-790.1635575140756,-790.1635575140756,-790.1635575140756,0.0,0.0,0.0,836.4366349283084
1139,1984-09-17,1606.3333583235153,-13493.338442462551,15546.793359417383,1606.3333583235153,1606.3333583235153,-868.7307388153713,-868.7307388153713,-868.7307388153713,-134.37417116328686,-134.37417116328686,-134.37417116328686,-734.3565676520845,-734.3565676520845,-734.3565676520845,0.0,0.0,0.0,737.602619508144
1140,1984-09-18,1607.786086042886,-13242.47954510467,15349.274249706106,1607.786086042886,1607.786086042886,-763.7630555366432,-763.7630555366432,-763.7630555366432,-47.7443146732964,-47.7443146732964,-47.7443146732964,-716.0187408633467,-716.0187408633467,-716.0187408633467,0.0,0.0,0.0,844.0230305062428
1141,1984-09-19,1609.2388137622568,-13735.227714859866,14854.524243959526,1609.2388137622568,1609.2388137622568,-752.444138638998,-752.444138638998,-752.444138638998,-53.78780352779593,-53.78780352779593,-53.78780352779593,-698.6563351112021,-698.6563351112021,-698.6563351112021,0.0,0.0,0.0,856.7946751232588
1142,1984-09-20,1610.6915414816272,-13836.39373095738,15531.414228053995,1610.6915414816272,1610.6915414816272,-747.8478056720729,-747.8478056720729,-747.8478056720729,-65.05893416184726,-65.05893416184726,-65.05893416184726,-682.7888715102257,-682.7888715102257,-682.7888715102257,0.0,0.0,0.0,862.8437358095542
1143,1984-09-21,1612.1442692009978,-12451.766255609564,14448.849216658631,1612.1442692009978,1612.1442692009978,-644.3009539965117,-644.3009539965117,-644.3009539965117,24.625017277101296,24.625017277101296,24.625017277101296,-668.925971273613,-668.925971273613,-668.925971273613,0.0,0.0,0.0,967.8433152044861
1144,1984-09-24,1616.50245235911,-13579.564550107485,14126.798681100856,1616.50245235911,1616.50245235911,-778.3966989487602,-778.3966989487602,-778.3966989487602,-134.37417116325733,-134.37417116325733,-134.37417116325733,-644.022527785503,-644.022527785503,-644.022527785503,0.0,0.0,0.0,838.1057534103498
1145,1984-09-25,1617.9551800784807,-13641.543022374477,14953.669777093706,1617.9551800784807,1617.9551800784807,-690.3411963530754,-690.3411963530754,-690.3411963530754,-47.74431467327257,-47.74431467327257,-47.74431467327257,-642.5968816798028,-642.5968816798028,-642.5968816798028,0.0,0.0,0.0,927.6139837254053
1146,1984-09-26,1619.4079077978517,-12682.331423951558,13996.948399735898,1619.4079077978517,1619.4079077978517,-698.8918655078902,-698.8918655078902,-698.8918655078902,-53.7878035277314,-53.7878035277314,-53.7878035277314,-645.1040619801588,-645.1040619801588,-645.1040619801588,0.0,0.0,0.0,920.5160422899615
1147,1984-09-27,1620.8606355172224,-13535.257412635085,14885.236939192304,1620.8606355172224,1620.8606355172224,-716.7811434112048,-716.7811434112048,-716.7811434112048,-65.05893416193423,-65.05893416193423,-65.05893416193423,-651.7222092492706,-651.7222092492706,-651.7222092492706,0.0,0.0,0.0,904.0794921060176
1148,1984-09-28,1622.313363236593,-13222.339017212587,14430.020069372675,1622.313363236593,1622.313363236593,-637.9137203826137,-637.9137203826137,-637.9137203826137,24.625017277046588,24.625017277046588,24.625017277046588,-662.5387376596605,-662.5387376596605,-662.5387376596605,0.0,0.0,0.0,984.3996428539792
1149,1984-10-01,1626.6715463947048,-12412.391530904726,15085.2133713976,1626.6715463947048,1626.6715463947048,-853.964908349466,-853.964908349466,-853.964908349466,-134.37417116322777,-134.37417116322777,-134.37417116322777,-719.5907371862382,-719.5907371862382,-719.5907371862382,0.0,0.0,0.0,772.7066380452388
1150,1984-10-02,1628.124274114076,-13952.404901173599,14714.551825648565,1628.124274114076,1628.124274114076,-793.8573577093492,-793.8573577093492,-793.8573577093492,-47.74431467320705,-47.74431467320705,-47.74431467320705,-746.1130430361421,-746.1130430361421,-746.1130430361421,0.0,0.0,0.0,834.2669164047267
1151,1984-10-03,1629.5770018334465,-13133.267872572367,14952.229346077971,1629.5770018334465,1629.5770018334465,-829.5825430169907,-829.5825430169907,-829.5825430169907,-53.78780352773536,-53.78780352773536,-53.78780352773536,-775.7947394892553,-775.7947394892553,-775.7947394892553,0.0,0.0,0.0,799.9944588164558
1152,1984-10-04,1631.0297295528171,-12789.942142311167,14693.965412763995,1631.0297295528171,1631.0297295528171,-873.2012619982157,-873.2012619982157,-873.2012619982157,-65.0589341618224,-65.0589341618224,-65.0589341618224,-808.1423278363934,-808.1423278363934,-808.1423278363934,0.0,0.0,0.0,757.8284675546014
1153,1984-10-05,1632.4824572721877,-13470.931037328404,14982.180953536661,1632.4824572721877,1632.4824572721877,-817.956067952593,-817.956067952593,-817.956067952593,24.625017277242986,24.625017277242986,24.625017277242986,-842.5810852298362,-842.5810852298362,-842.5810852298362,0.0,0.0,0.0,814.5263893195947
1154,1984-10-08,1636.8406404303,-13434.376294221725,15125.150560852366,1636.8406404303,1636.8406404303,-1086.0813328014092,-1086.0813328014092,-1086.0813328014092,-134.37417116330926,-134.37417116330926,-134.37417116330926,-951.7071616380999,-951.7071616380999,-951.7071616380999,0.0,0.0,0.0,550.7593076288908
1155,1984-10-09,1638.2933681496706,-14156.140875398174,15343.584556930777,1638.2933681496706,1638.2933681496706,-1035.2790817236553,-1035.2790817236553,-1035.2790817236553,-47.74431467322641,-47.74431467322641,-47.74431467322641,-987.5347670504291,-987.5347670504291,-987.5347670504291,0.0,0.0,0.0,603.0142864260154
1156,1984-10-10,1639.7460958690413,-13297.478132647148,15129.204488039173,1639.7460958690413,1639.7460958690413,-1075.5663050579708,-1075.5663050579708,-1075.5663050579708,-53.78780352774719,-53.78780352774719,-53.78780352774719,-1021.7785015302236,-1021.7785015302236,-1021.7785015302236,0.0,0.0,0.0,564.1797908110705
1157,1984-10-11,1641.1988235884123,-13631.432266217169,14550.464250452747,1641.1988235884123,1641.1988235884123,-1118.7037545803298,-1118.7037545803298,-1118.7037545803298,-65.05893416180997,-65.05893416180997,-65.05893416180997,-1053.6448204185199,-1053.6448204185199,-1053.6448204185199,0.0,0.0,0.0,522.4950690080825
1158,1984-10-12,1642.6515513077825,-12372.517423955436,13754.67708874017,1642.6515513077825,1642.6515513077825,-1057.7328344383754,-1057.7328344383754,-1057.7328344383754,24.625017277188274,24.625017277188274,24.625017277188274,-1082.3578517155638,-1082.3578517155638,-1082.3578517155638,0.0,0.0,0.0,584.918716869407
1159,1984-10-15,1647.0097344658952,-13198.250881977274,14252.289988951667,1647.0097344658952,1647.0097344658952,-1276.7888092790597,-1276.7888092790597,-1276.7888092790597,-134.37417116327032,-134.37417116327032,-134.37417116327032,-1142.414638115789,-1142.414638115789,-1142.414638115789,0.0,0.0,0.0,370.22092518683553
1160,1984-10-16,1648.4624621852654,-13940.366750138863,14583.736983675573,1648.4624621852654,1648.4624621852654,-1199.3973292640762,-1199.3973292640762,-1199.3973292640762,-47.744314673245796,-47.744314673245796,-47.744314673245796,-1151.6530145908305,-1151.6530145908305,-1151.6530145908305,0.0,0.0,0.0,449.06513292118916
1161,1984-10-17,1649.915189904636,-13425.480289193718,14741.030293976799,1649.915189904636,1649.915189904636,-1208.4413773047645,-1208.4413773047645,-1208.4413773047645,-53.78780352775118,-53.78780352775118,-53.78780352775118,-1154.6535737770132,-1154.6535737770132,-1154.6535737770132,0.0,0.0,0.0,441.4738125998715
1162,1984-10-18,1651.367917624007,-13554.56643377002,14884.594426583226,1651.367917624007,1651.367917624007,-1216.1065210707661,-1216.1065210707661,-1216.1065210707661,-65.05893416181672,-65.05893416181672,-65.05893416181672,-1151.0475869089496,-1151.0475869089496,-1151.0475869089496,0.0,0.0,0.0,435.26139655324096
1163,1984-10-19,1652.8206453433777,-13240.11124602464,14670.451061584332,1652.8206453433777,1652.8206453433777,-1115.9457017861344,-1115.9457017861344,-1115.9457017861344,24.625017277308583,24.625017277308583,24.625017277308583,-1140.5707190634428,-1140.5707190634428,-1140.5707190634428,0.0,0.0,0.0,536.8749435572433
1164,1984-10-22,1657.17882850149,-14515.769235188387,15016.337643539271,1657.17882850149,1657.17882850149,-1201.300217172579,-1201.300217172579,-1201.300217172579,-134.37417116325014,-134.37417116325014,-134.37417116325014,-1066.926046009329,-1066.926046009329,-1066.926046009329,0.0,0.0,0.0,455.8786113289109
1165,1984-10-23,1658.6315562208606,-12917.79446399861,15205.584962538835,1658.6315562208606,1658.6315562208606,-1076.2798504964376,-1076.2798504964376,-1076.2798504964376,-47.74431467330838,-47.74431467330838,-47.74431467330838,-1028.5355358231293,-1028.5355358231293,-1028.5355358231293,0.0,0.0,0.0,582.351705724423
1166,1984-10-24,1660.0842839402312,-13765.088833986421,14269.074389835516,1660.0842839402312,1660.0842839402312,-1037.397937240958,-1037.397937240958,-1037.397937240958,-53.78780352769451,-53.78780352769451,-53.78780352769451,-983.6101337132634,-983.6101337132634,-983.6101337132634,0.0,0.0,0.0,622.6863466992731
1167,1984-10-25,1661.5370116596018,-14230.802138310575,14504.395171182197,1661.5370116596018,1661.5370116596018,-997.5925451815223,-997.5925451815223,-997.5925451815223,-65.05893416180432,-65.05893416180432,-65.05893416180432,-932.533611019718,-932.533611019718,-932.533611019718,0.0,0.0,0.0,663.9444664780796
1168,1984-10-26,1662.989739378973,-12881.525400431172,15733.585285941097,1662.989739378973,1662.989739378973,-851.1547885300441,-851.1547885300441,-851.1547885300441,24.625017277078843,24.625017277078843,24.625017277078843,-875.779805807123,-875.779805807123,-875.779805807123,0.0,0.0,0.0,811.8349508489288
1169,1984-10-29,1667.3479225370847,-13878.944453410675,14320.866649947788,1667.3479225370847,1667.3479225370847,-811.6872728948812,-811.6872728948812,-811.6872728948812,-134.3741711633316,-134.3741711633316,-134.3741711633316,-677.3131017315495,-677.3131017315495,-677.3131017315495,0.0,0.0,0.0,855.6606496422036
1170,1984-10-30,1668.8006502564556,-13090.362480170774,15741.36936446124,1668.8006502564556,1668.8006502564556,-651.7368956413638,-651.7368956413638,-651.7368956413638,-47.74431467332774,-47.74431467332774,-47.74431467332774,-603.9925809680361,-603.9925809680361,-603.9925809680361,0.0,0.0,0.0,1017.0637546150917
1171,1984-10-31,1670.2533779758262,-11335.702251960203,15548.731432221284,1670.2533779758262,1670.2533779758262,-582.0889139678275,-582.0889139678275,-582.0889139678275,-53.78780352776699,-53.78780352776699,-53.78780352776699,-528.3011104400606,-528.3011104400606,-528.3011104400606,0.0,0.0,0.0,1088.1644640079987
1172,1984-11-01,1671.7061056951968,-13604.07760405259,16028.745541946035,1671.7061056951968,1671.7061056951968,-516.0498056360341,-516.0498056360341,-516.0498056360341,-65.0589341618913,-65.0589341618913,-65.0589341618913,-450.9908714741428,-450.9908714741428,-450.9908714741428,0.0,0.0,0.0,1155.6563000591627
1173,1984-11-02,1673.1588334145677,-12793.712765839944,15245.062110207422,1673.1588334145677,1673.1588334145677,-348.18546644122154,-348.18546644122154,-348.18546644122154,24.625017276948064,24.625017276948064,24.625017276948064,-372.81048371816956,-372.81048371816956,-372.81048371816956,0.0,0.0,0.0,1324.9733669733462
1174,1984-11-05,1677.5170165726797,-12395.008793358418,14113.580175438421,1677.5170165726797,1677.5170165726797,-274.56820368023824,-274.56820368023824,-274.56820368023824,-134.37417116330207,-134.37417116330207,-134.37417116330207,-140.1940325169362,-140.1940325169362,-140.1940325169362,0.0,0.0,0.0,1402.9488128924415
1175,1984-11-06,1678.9697442920506,-12290.932541568443,15872.36209596423,1678.9697442920506,1678.9697442920506,-113.22336298619747,-113.22336298619747,-113.22336298619747,-47.744314673262245,-47.744314673262245,-47.744314673262245,-65.47904831293523,-65.47904831293523,-65.47904831293523,0.0,0.0,0.0,1565.746381305853
1176,1984-11-07,1680.4224720114214,-12063.98785529142,15521.516815101371,1680.4224720114214,1680.4224720114214,-46.91849773927644,-46.91849773927644,-46.91849773927644,-53.7878035277631,-53.7878035277631,-53.7878035277631,6.869305788486665,6.869305788486665,6.869305788486665,0.0,0.0,0.0,1633.503974272145
1177,1984-11-08,1681.875199730792,-13143.054374442245,14966.572431504386,1681.8751997307922,1681.8751997307922,11.318456994013623,11.318456994013623,11.318456994013623,-65.05893416187885,-65.05893416187885,-65.05893416187885,76.37739115589248,76.37739115589248,76.37739115589248,0.0,0.0,0.0,1693.1936567248056
1178,1984-11-09,1683.3279274501626,-12366.532945305833,15941.771625868534,1683.3279274501626,1683.3279274501626,167.27081036734762,167.27081036734762,167.27081036734762,24.62501727714445,24.62501727714445,24.62501727714445,142.64579309020317,142.64579309020317,142.64579309020317,0.0,0.0,0.0,1850.5987378175103
1179,1984-11-12,1687.6861106082745,-12492.82296402061,16432.719773098357,1687.6861106082745,1687.6861106082745,184.81015022296842,184.81015022296842,184.81015022296842,-134.3741711632725,-134.3741711632725,-134.3741711632725,319.1843213862409,319.1843213862409,319.1843213862409,0.0,0.0,0.0,1872.4962608312428
1180,1984-11-13,1689.1388383276455,-11142.40189892941,16683.702380664043,1689.1388383276455,1689.1388383276455,322.30857295023236,322.30857295023236,322.30857295023236,-47.74431467328158,-47.74431467328158,-47.74431467328158,370.0528876235139,370.0528876235139,370.0528876235139,0.0,0.0,0.0,2011.447411277878
1181,1984-11-14,1690.5915660470162,-11771.375239767644,15548.997297052058,1690.5915660470162,1690.5915660470162,363.05161504661254,363.05161504661254,363.05161504661254,-53.78780352777494,-53.78780352777494,-53.78780352777494,416.8394185743875,416.8394185743875,416.8394185743875,0.0,0.0,0.0,2053.6431810936288
1182,1984-11-15,1692.0442937663868,-11559.388703880632,16892.494155045646,1692.0442937663868,1692.0442937663868,394.5294026881595,394.5294026881595,394.5294026881595,-65.05893416188563,-65.05893416188563,-65.05893416188563,459.58833685004515,459.58833685004515,459.58833685004515,0.0,0.0,0.0,2086.5736964545463
1183,1984-11-16,1693.4970214857574,-12015.08601602829,15723.533438070715,1693.4970214857576,1693.4970214857576,523.0264052600686,523.0264052600686,523.0264052600686,24.625017277089732,24.625017277089732,24.625017277089732,498.4013879829789,498.4013879829789,498.4013879829789,0.0,0.0,0.0,2216.523426745826
1184,1984-11-19,1697.8552046438697,-13623.546398931432,15673.041359811576,1697.8552046438697,1697.8552046438697,458.54725367647325,458.54725367647325,458.54725367647325,-134.37417116323363,-134.37417116323363,-134.37417116323363,592.9214248397068,592.9214248397068,592.9214248397068,0.0,0.0,0.0,2156.4024583203427
1185,1984-11-20,1699.3079323632403,-12190.437117845284,16571.64348472132,1699.3079323632403,1699.3079323632403,570.1026517727151,570.1026517727151,570.1026517727151,-47.74431467317285,-47.74431467317285,-47.74431467317285,617.846966445888,617.846966445888,617.846966445888,0.0,0.0,0.0,2269.4105841359556
1186,1984-11-21,1700.7606600826114,-10450.626773639298,15584.943258763553,1700.7606600826114,1700.7606600826114,586.1023149849525,586.1023149849525,586.1023149849525,-53.78780352777892,-53.78780352777892,-53.78780352777892,639.8901185127314,639.8901185127314,639.8901185127314,0.0,0.0,0.0,2286.8629750675636
1187,1984-11-23,1703.6661155213526,-12247.522754376398,17120.539994313138,1703.6661155213526,1703.6661155213526,700.9541293973306,700.9541293973306,700.9541293973306,24.625017277210066,24.625017277210066,24.625017277210066,676.3291121201205,676.3291121201205,676.3291121201205,0.0,0.0,0.0,2404.620244918683
1188,1984-11-26,1708.0242986794644,-11582.546578144837,16900.922918870212,1708.0242986794644,1708.0242986794644,580.8768840129886,580.8768840129886,580.8768840129886,-134.37417116320404,-134.37417116320404,-134.37417116320404,715.2510551761926,715.2510551761926,715.2510551761926,0.0,0.0,0.0,2288.901182692453
1189,1984-11-27,1709.477026398835,-11380.691747307183,16135.075207439319,1709.477026398835,1709.477026398835,677.0141530233894,677.0141530233894,677.0141530233894,-47.74431467323545,-47.74431467323545,-47.74431467323545,724.7584676966248,724.7584676966248,724.7584676966248,0.0,0.0,0.0,2386.4911794222244
1190,1984-11-28,1710.9297541182061,-12028.47583336784,16543.53494210273,1710.9297541182061,1710.9297541182061,678.9556056253474,678.9556056253474,678.9556056253474,-53.78780352772225,-53.78780352772225,-53.78780352772225,732.7434091530697,732.7434091530697,732.7434091530697,0.0,0.0,0.0,2389.8853597435536
1191,1984-11-29,1712.3824818375767,-11452.611199920439,17081.854512223206,1712.3824818375765,1712.3824818375765,674.2195716426422,674.2195716426422,674.2195716426422,-65.05893416176137,-65.05893416176137,-65.05893416176137,739.2785058044036,739.2785058044036,739.2785058044036,0.0,0.0,0.0,2386.602053480219
1192,1984-11-30,1713.8352095569473,-10774.846842409977,16787.20275300442,1713.8352095569473,1713.8352095569473,769.0252511543752,769.0252511543752,769.0252511543752,24.62501727715535,24.62501727715535,24.62501727715535,744.4002338772199,744.4002338772199,744.4002338772199,0.0,0.0,0.0,2482.8604607113225
1193,1984-12-03,1718.1933927150596,-11579.777497858948,16779.84385349812,1718.1933927150596,1718.1933927150596,616.7812233597075,616.7812233597075,616.7812233597075,-134.37417116328552,-134.37417116328552,-134.37417116328552,751.1553945229929,751.1553945229929,751.1553945229929,0.0,0.0,0.0,2334.9746160747673
